CNPJ_Companhia;Nome_Companhia;Data_Referencia;Versao;Codigo_CVM;Categoria;Tipo;Data_Entrega;Tipo_Apresentacao;Motivo_Reapresentacao;Protocolo_Entrega;Link_Download,,,,,,
18.174.270/0001-84;DOTZ S.A.;2024-06-01;1;25836;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-05;AP - Apresentação;;025836IPE010620240104547803-38;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1257146&numSequencia=781872&numVersao=1,,,,,,
18.174.270/0001-84;DOTZ S.A.;2024-07-01;1;25836;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-09;AP - Apresentação;;025836IPE010720240104551303-97;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269865&numSequencia=794591&numVersao=1,,,,,,
18.174.270/0001-84;DOTZ S.A.;2024-08-01;1;25836;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;025836IPE010820240104554505-44;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1281057&numSequencia=805783&numVersao=1,,,,,,
18.174.270/0001-84;DOTZ S.A.;2024-09-01;1;25836;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-10;AP - Apresentação;;025836IPE010920240104557504-02;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290653&numSequencia=815379&numVersao=1,,,,,,
18.174.270/0001-84;DOTZ S.A.;2024-10-01;1;25836;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-08;AP - Apresentação;;025836IPE011020240104560404-07;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1301312&numSequencia=826038&numVersao=1,,,,,,
18.328.118/0001-09;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2024-01-01;1;25089;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-14;AP - Apresentação;;025089IPE010120240104533604-16;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1194430&numSequencia=719156&numVersao=1,,,,,,
18.328.118/0001-09;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2024-02-01;1;25089;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-11;AP - Apresentação;;025089IPE010220240104536205-89;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1206137&numSequencia=730863&numVersao=1,,,,,,
18.328.118/0001-09;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2024-03-01;1;25089;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-10;AP - Apresentação;;025089IPE010320240104539204-81;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1220756&numSequencia=745482&numVersao=1,,,,,,
18.328.118/0001-09;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2024-04-01;1;25089;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-10;AP - Apresentação;;025089IPE010420240104542204-41;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1236772&numSequencia=761498&numVersao=1,,,,,,
18.328.118/0001-09;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2024-05-01;2;25089;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-10;RE - Reapresentação Espontânea;Vencimento de Opções;025089IPE010520240204545304-29;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1258702&numSequencia=783428&numVersao=2,,,,,,
18.328.118/0001-09;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2024-06-01;1;25089;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-10;AP - Apresentação;;025089IPE010620240104548304-36;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1258742&numSequencia=783468&numVersao=1,,,,,,
18.328.118/0001-09;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2024-07-01;1;25089;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-09;AP - Apresentação;;025089IPE010720240104551304-02;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269895&numSequencia=794621&numVersao=1,,,,,,
18.328.118/0001-09;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2024-08-01;1;25089;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;025089IPE010820240104554504-89;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1281036&numSequencia=805762&numVersao=1,,,,,,
18.328.118/0001-09;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2024-09-01;1;25089;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-10;AP - Apresentação;;025089IPE010920240104557503-80;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290511&numSequencia=815237&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-01-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-23;AP - Apresentação;;025933IPE010120240104534508-29;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1198323&numSequencia=723049&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-02-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-06;AP - Apresentação;;025933IPE010220240104535703-42;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1203648&numSequencia=728374&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-03-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-10;AP - Apresentação;;025933IPE010320240104539207-74;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1220323&numSequencia=745049&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-04-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-22;AP - Apresentação;;025933IPE010420240104543401-47;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1241319&numSequencia=766045&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-05-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-04;AP - Apresentação;;025933IPE010520240104544706-44;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1245785&numSequencia=770511&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-06-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-02;AP - Apresentação;;025933IPE010620240104547503-30;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1256002&numSequencia=780728&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-07-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-02;AP - Apresentação;;025933IPE010720240104550606-70;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1265914&numSequencia=790640&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-08-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-02;AP - Apresentação;;025933IPE010820240104553707-09;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1277747&numSequencia=802473&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-09-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-03;AP - Apresentação;;025933IPE010920240104556802-51;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288094&numSequencia=812820&numVersao=1,,,,,,
18.483.666/0001-03;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A;2024-10-01;1;25933;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-01;AP - Apresentação;;025933IPE011020240104559703-80;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1297350&numSequencia=822076&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-01-01;1;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-07;AP - Apresentação;;024236IPE010120240104532904-97;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1190540&numSequencia=715266&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-02-01;1;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-06;AP - Apresentação;;024236IPE010220240104535702-62;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1203619&numSequencia=728345&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-03-01;1;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-04;AP - Apresentação;;024236IPE010320240104538602-69;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1218116&numSequencia=742842&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-04-01;1;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-06;AP - Apresentação;;024236IPE010420240104541802-42;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1233026&numSequencia=757752&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-05-01;1;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-09;AP - Apresentação;;024236IPE010520240104545203-56;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1247977&numSequencia=772703&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-06-01;1;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-03;AP - Apresentação;;024236IPE010620240104547603-06;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1256481&numSequencia=781207&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-07-01;1;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-05;AP - Apresentação;;024236IPE010720240104550902-31;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1266729&numSequencia=791455&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-08-01;1;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-06;AP - Apresentação;;024236IPE010820240104554101-47;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279557&numSequencia=804283&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-09-01;1;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-10;AP - Apresentação;;024236IPE010920240104557507-70;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290329&numSequencia=815055&numVersao=1,,,,,,
18.593.815/0001-97;PRINER SERVIÇOS INDUSTRIAIS S.A.;2024-09-01;2;24236;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-06;RE - Reapresentação Espontânea;Ajuste na quantidade de ações em tesouraria (que em setembro foi zerada).;024236IPE010920240204557507-70;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1299078&numSequencia=823804&numVersao=2,,,,,,
18.903.785/0001-78;HOLDING DO ARAGUAIA S.A.;2024-01-01;1;26565;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-09;AP - Apresentação;;026565IPE010120240104533105-47;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1191948&numSequencia=716674&numVersao=1,,,,,,
18.903.785/0001-78;HOLDING DO ARAGUAIA S.A.;2024-02-01;1;26565;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-08;AP - Apresentação;;026565IPE010220240104535902-60;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1205064&numSequencia=729790&numVersao=1,,,,,,
18.903.785/0001-78;HOLDING DO ARAGUAIA S.A.;2024-03-01;1;26565;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-09;AP - Apresentação;;026565IPE010320240104539103-50;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1219870&numSequencia=744596&numVersao=1,,,,,,
18.903.785/0001-78;HOLDING DO ARAGUAIA S.A.;2024-04-01;1;26565;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-09;AP - Apresentação;;026565IPE010420240104542104-52;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1235877&numSequencia=760603&numVersao=1,,,,,,
18.903.785/0001-78;HOLDING DO ARAGUAIA S.A.;2024-05-01;1;26565;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-07;AP - Apresentação;;026565IPE010520240104545003-60;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1247630&numSequencia=772356&numVersao=1,,,,,,
18.903.785/0001-78;HOLDING DO ARAGUAIA S.A.;2024-06-01;1;26565;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-05;AP - Apresentação;;026565IPE010620240104547804-30;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1257228&numSequencia=781954&numVersao=1,,,,,,
18.903.785/0001-78;HOLDING DO ARAGUAIA S.A.;2024-07-01;1;26565;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-08;AP - Apresentação;;026565IPE010720240104551203-32;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1268871&numSequencia=793597&numVersao=1,,,,,,
18.903.785/0001-78;HOLDING DO ARAGUAIA S.A.;2024-08-01;1;26565;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-06;AP - Apresentação;;026565IPE010820240104554104-11;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279682&numSequencia=804408&numVersao=1,,,,,,
18.903.785/0001-78;HOLDING DO ARAGUAIA S.A.;2024-10-01;1;26565;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-08;AP - Apresentação;;026565IPE011020240104560402-93;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1301090&numSequencia=825816&numVersao=1,,,,,,
19.014.221/0001-47;CHINA THREE GORGES BRASIL ENERGIA S.A.;2024-01-01;1;27103;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-02;AP - Apresentação;;027103IPE010120240104532404-03;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1189216&numSequencia=713942&numVersao=1,,,,,,
19.014.221/0001-47;CHINA THREE GORGES BRASIL ENERGIA S.A.;2024-02-01;1;27103;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-08;AP - Apresentação;;027103IPE010220240104535903-68;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1205206&numSequencia=729932&numVersao=1,,,,,,
19.014.221/0001-47;CHINA THREE GORGES BRASIL ENERGIA S.A.;2024-03-01;1;27103;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-10;AP - Apresentação;;027103IPE010320240104539206-52;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1220267&numSequencia=744993&numVersao=1,,,,,,
19.014.221/0001-47;CHINA THREE GORGES BRASIL ENERGIA S.A.;2024-04-01;1;27103;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-07;AP - Apresentação;;027103IPE010420240104541906-20;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1234126&numSequencia=758852&numVersao=1,,,,,,
19.014.221/0001-47;CHINA THREE GORGES BRASIL ENERGIA S.A.;2024-05-01;1;27103;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-07;AP - Apresentação;;027103IPE010520240104545003-98;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1247682&numSequencia=772408&numVersao=1,,,,,,
19.014.221/0001-47;CHINA THREE GORGES BRASIL ENERGIA S.A.;2024-06-01;1;27103;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-10;AP - Apresentação;;027103IPE010620240104548305-30;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1258831&numSequencia=783557&numVersao=1,,,,,,
19.014.221/0001-47;CHINA THREE GORGES BRASIL ENERGIA S.A.;2024-07-01;1;27103;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-07;AP - Apresentação;;027103IPE010720240104551105-80;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1267867&numSequencia=792593&numVersao=1,,,,,,
19.014.221/0001-47;CHINA THREE GORGES BRASIL ENERGIA S.A.;2024-08-01;1;27103;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-02;AP - Apresentação;;027103IPE010820240104553704-80;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1277883&numSequencia=802609&numVersao=1,,,,,,
19.014.221/0001-47;CHINA THREE GORGES BRASIL ENERGIA S.A.;2024-09-01;1;27103;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-03;AP - Apresentação;;027103IPE010920240104556803-92;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288239&numSequencia=812965&numVersao=1,,,,,,
